rowid,toi,toipfx,tid,ctoi_alias,pl_pnum,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,toi_created,rowupdate
1889,720.01,720,131419878,131419878,1,FP,07h52m08.93s,118.037196,-37d47m56.46s,-37.799016,-12.175,8.992,2458494.089,3.16043,1.922,203.33,2.38866,616.95,1388,8.8154,151.634,6482.3,4.21,1.52,4/24/2019 14:49,5/20/2020 16:00
1890,721.01,721,38571020,38571020.01,1,,04h12m47.85s,63.199385,-64d20m52.1s,-64.347805,24.215,-54.199,2458325.965,12.289068,4.547494,339.464783,2.493465,181.432922,936.049438,10.1805,206.294,6008.620117,4.21807,1.32302,5/8/2019 16:01,12/17/2019 10:00
1891,722.01,722,38509907,38509907.01,1,,04h09m30.84s,62.378497,-62d51m05.28s,-62.851467,102.8,176.18,2458339.146,15.298914,3.035739,1315.800415,2.376944,9.628075,449.26709,11.941,,4082,4.63162,0.660762,5/8/2019 16:01,1/19/2020 12:00
1892,723.01,723,177077336,177077336,1,,06h52m58.4s,103.243335,-70d38m30.07s,-70.641686,-56.35,143.357,2458355.351,1.418067,1.395544,240.285355,1.522499,341.518005,1197,10.0686,80.9812,4907.959961,4.57809,0.959999,5/8/2019 16:01,12/17/2019 10:00
1893,724.01,724,339961200,339961200,1,,07h30m13.26s,112.555258,-58d32m22.78s,-58.53966,-47.598,51.696,2458386.073,3.21274,0.683,310,3.12743,250.557,1108,9.7333,95.3452,5330,4.51,0.88,4/24/2019 14:49,5/20/2020 16:00
1894,725.01,725,410245915,410245915,1,FP,08h55m51.57s,133.964876,-20d16m29.2s,-20.274779,-1.1,-5.3,2458518.762,0.98877,1.65,744.947021,2.50979,3360.77002,2121,10.2658,272.834,6173.299805,4.22,0.84,4/24/2019 14:49,3/4/2020 12:58
1895,726.01,726,174143743,174143743,1,FP,07h35m32s,113.88333,-36d23m13.06s,-36.386962,6.948,39.068,2458492.313,0.46132,1.32,220,1.89253,13156,2983,10.1007,206.755,6629,4.41,1.21,4/24/2019 14:49,5/20/2020 16:00
1896,727.01,727,149788158,149788158,1,,08h42m56.86s,130.736931,-02d29m54.91s,-2.498585,22.577,-120.15,2458517.945,4.72609,1.708,1880,2.22171,17.9681,573,11.0002,42.972,3653,4.74,0.5,4/24/2019 14:49,5/20/2020 16:00
1897,728.01,728,96097215,96097215.01,1,,09h47m34.01s,146.891715,-07d19m51.12s,-7.330868,-20.4,-13.3,2458518.941,1.60245,0.312,890,4.69411,55.2437,759,10.299,,5648,,0.98,4/24/2019 14:49,5/20/2020 16:00
1898,729.01,729,144138509,144138509,1,,11h44m08.5s,176.035412,-09d56m55.91s,-9.948864,-37.854,3.923,2458564.831,,2.004126,1127.008667,4.344475,287.594208,1050.303467,10.5568,235.665,6023.200195,4.05,1.27094,5/15/2019 18:24,12/17/2019 10:00
1899,730.01,730,11561667,11561667.01,1,,09h59m17.68s,149.823667,-27d23m34.14s,-27.392817,-24.635,-8.286,2458543.867,3.087925,2.215063,55306.96484,23.483095,147.573486,888.938721,14.9181,436.176,4105,4.438,1,5/15/2019 18:24,3/6/2020 12:00
1900,731.01,731,34068865,34068865.01,1,,09h44m29.15s,146.121464,-45d46m44.46s,-45.779016,-462.549,-582.814,2458543.492,0.321941,0.630316,242.211365,0.746412,532.993774,1225.463257,8.031941,9.41263,3518,4.82492,0.459,5/15/2019 18:24,5/18/2020 12:00
1901,732.01,732,36724087,36724087.01,1,,10h18m34.78s,154.644903,-11d43m04.08s,-11.717801,-341.409,-247.87,2458543.911,0.768418,0.816472,1252.849854,1.134371,83.330452,770.585205,10.5848,21.9814,3329,4.94957,0.3,5/15/2019 18:24,1/29/2020 12:00
1902,732.02,732,36724087,36724087.02,2,,10h18m34.78s,154.644903,-11d43m04.08s,-11.717801,-341.409,-247.87,2458546.848,12.254218,1.361689,3416.662354,1.785398,2.075964,306.14328,10.5848,21.9814,3329,4.94957,0.3,5/15/2019 18:24,2/20/2020 12:00
1903,733.01,733,106402532,106402532,1,,10h37m38.24s,159.409318,-40d53m17.73s,-40.888259,27.543,19.347,2458545.773,4.886506,2.511254,465.740448,2.158625,307.391052,1067.929443,8.8411,75.2092,5969,4.5172,0.955778,5/15/2019 18:24,12/17/2019 10:00
1904,734.01,734,146846569,146846569,1,,10h43m33.51s,160.889636,-44d37m18.53s,-44.621815,-287.11,132.7,2458545.448,4.753609,1.092803,335792.9399,12.682961,2.615958,324.360125,15.173,,3010,5.10976,0.169,5/15/2019 18:24,7/26/2020 16:00
1905,735.01,735,150271680,150271680,1,FP,06h19m01.13s,94.754704,-63d51m52.95s,-63.864708,31.763,-44.282,2458543.967,2.593694,3.054429,526.784851,2.980736,4.324175,367.786316,9.5215,121.755,5316.600098,3.88,1.28725,5/15/2019 18:24,3/4/2020 12:58
1906,736.01,736,181804752,181804752,1,,11h02m45.72s,165.690484,-16d24m23.2s,-16.406444,-221.078,-58.999,2458546.509,4.99007,1.150579,17848.07227,2.019085,1.958181,301.705322,13.5571,26.4927,2940,5.14315,0.15,5/15/2019 18:24,12/17/2019 10:00
1907,736.02,736,181804752,181804752,2,,11h02m45.72s,165.690484,-16d24m23.2s,-16.406444,-221.078,-58.999,2458543.558,0.947973,0.546439,4555.549805,1.037152,17.930822,524.83136,13.5571,26.4927,2940,5.14315,0.15,5/15/2019 18:24,12/17/2019 10:00
1908,737.01,737,219189765,219189765,1,,11h24m03.55s,171.014792,-19d33m25.05s,-19.556959,-38.857,39.679,2458544.429,1.732017,1.640824,35720.00391,6.320436,34.180733,616.687439,14.7599,299.389,3394,4.9186,0.332,5/15/2019 18:24,3/25/2020 12:00
1909,738.01,738,260304800,260304800,1,,06h18m08.51s,94.535471,-57d33m31.42s,-57.558727,-5.197,25.629,2458544.256,3.440847,2.560188,9037.225586,9.763149,353.293488,1105.741577,12.7474,389.884,5324,4.43563,0.9611,5/15/2019 18:24,12/17/2019 10:00
1910,739.01,739,279425357,279425357,1,,06h59m57.84s,104.991003,-57d37m07.23s,-57.618675,-4.901,-7.095,2458547.486,9.013951,1.320927,5368.947266,9.452242,225.480484,988.318665,11.6049,340.416,6083.609863,4.3203,1.1584,5/15/2019 18:24,12/17/2019 10:00
1911,740.01,740,310009611,310009611,1,,10h08m28.33s,152.118034,-50d18m27.01s,-50.307503,-25.127,-30.379,2458544.478,2.13049,3.289683,516.960999,2.506924,1032.81665,1445.857666,9.529,115.091,5776,4.40631,1.05578,5/15/2019 18:24,12/17/2019 10:00
1912,741.01,741,359271092,359271092,1,,09h21m35.85s,140.399376,-60d16m52.21s,-60.281169,-840.114,182.09,2458544.087,7.576262,1.869569,299.053558,0.920203,12.597044,480.492828,7.66874,10.454,3766,4.75957,0.528,5/15/2019 18:24,3/6/2020 12:00
1913,742.01,742,373424049,373424049,1,FP,09h20m13.63s,140.056794,-53d07m10.87s,-53.119685,2.654,-0.909,2458543.475,0.963081,2.378514,244.261215,2.727644,23744.77344,3166.006104,8.6333,227.265,8688,4.32187,1.68698,5/15/2019 18:24,3/4/2020 12:58
1914,743.01,743,434486077,434486077,1,,10h26m17.44s,156.572646,-23d30m29.03s,-23.508063,-31.688,-2.992,2458545.139,2.227876,1.443879,16377.96289,11.498628,505.732971,1209.483765,14.3858,638.972,5156,4.46838,0.901985,5/15/2019 18:24,3/6/2020 12:00
1915,744.01,744,437242640,437242640,1,KP,11h01m35.85s,165.399368,-23d51m39.41s,-23.860946,-43.9,-65.794,2458546.422,4.3178,2.10235,11444.82422,11.81374,301.251556,1062.556641,9.7566,132.096,5700,4.50578,0.93,5/15/2019 18:24,12/17/2019 10:00
1916,745.01,745,444842193,444842193,1,,09h51m01.78s,147.757437,-55d19m05.88s,-55.318299,-52.223,-5.862,2458544.269,1.077686,2.678844,480.659607,2.1586,2147.274902,1736.167725,10.5488,175.381,5741,4.47122,0.975312,5/15/2019 18:24,12/17/2019 10:00
1917,746.01,746,167418903,167418903,1,,06h38m28.99s,99.620795,-67d38m56.22s,-67.64895,-3.159,6.515,2458335.773,10.98016,1.945,7360,12.3795,61.5709,780,11.3786,234.418,5614.9,4.47,0.96,4/1/2019 16:52,5/20/2020 16:00
1918,747.01,747,15445551,15445551.01,1,KP,12h21m17.92s,185.324682,-52d50m26.94s,-52.840816,-1.356,3.919,2458569.667,1.68281,3.015738,8618.416992,16.173008,4382.625977,2075.168457,10.349,298.392,6271,4.08214,1.66657,6/5/2019 19:57,12/17/2019 10:00
1919,748.01,748,104024556,104024556,1,KP,13h04m10.51s,196.043793,-35d32m58.3s,-35.549529,-18.658,1.037,2458569.94,2.021986,2.975452,10011.40918,19.47126,5158.081055,2161.433105,10.3182,423.552,7000,4.13412,1.79,6/5/2019 19:57,12/17/2019 10:00
1920,749.01,749,5868998,5868998.01,1,FP,12h31m07.68s,187.781988,-23d46m25.37s,-23.773715,-35.236,-35.044,2458569.934,0.63554,1.257326,51164.63672,14.372489,233.512695,997.005066,13.9372,232.123,3602,4.8169,0.442,6/5/2019 19:57,3/4/2020 12:58
1921,750.01,750,14614418,14614418.01,1,KP,11h35m49.78s,173.95742,-29d09m21.83s,-29.156064,3.179,-4.904,2458569.539,0.837778,1.946109,23477.74805,15.728694,2947.487793,1879.242188,13.3898,624.368,5600,4.43826,1.02,6/5/2019 19:57,12/17/2019 10:00
1922,751.01,751,14661418,14661418.01,1,KP,11h36m02.37s,174.009869,-29d32m36.11s,-29.543364,24.921,-9.907,2458570.99,4.723155,2.273932,22872.91602,10.973211,89.658531,784.815674,12.4806,229.518,4803,4.64154,0.69,6/5/2019 19:57,12/17/2019 10:00
1923,752.01,752,61538902,61538902.01,1,KP,11h45m11.77s,176.299052,-42d03m50.25s,-42.063958,11.67,-1.593,2458573.687,5.747952,2.606112,12815.31152,10.560429,222.623108,985.172546,11.3743,301.462,5900,4.52994,0.9,6/5/2019 19:57,12/17/2019 10:00
1924,753.01,753,61988212,61988212.01,1,FP,11h52m17.87s,178.074448,-47d35m00.29s,-47.583414,-5.923,-5.052,2458569.455,0.555255,1.622036,23416.40039,18.630966,5682.436523,2214.386475,14.3042,597.747,5591,4.38111,1.06168,6/5/2019 19:57,3/4/2020 12:58
1925,754.01,754,72985822,72985822.01,1,,12h37m11.31s,189.297113,-42d24m49.09s,-42.413637,-13.027,-6.377,2458572.224,3.864109,2.015348,8196.258789,13.896712,904.115845,1398.542847,12.2397,498.36,6214,4.26729,1.33208,6/5/2019 19:57,12/17/2019 10:00
1926,755.01,755,73228647,73228647.01,1,,12h40m08.78s,190.036564,-44d18m43.48s,-44.312078,-3.723,-13.684,2458570.102,2.540455,2.435804,396.754395,2.181962,834.888062,1370.966431,9.4628,106.307,6003,4.47356,1.01076,6/5/2019 19:57,12/17/2019 10:00
1927,756.01,756,73649615,73649615.01,1,,12h48m24.9s,192.103738,-45d28m13.7s,-45.470471,-216.372,29.209,2458570.645,1.23938,0.972906,3399.6875,2.631179,98.65744,803.8078,12.5554,86.1759,3614,4.81257,0.448,6/5/2019 19:57,12/17/2019 10:00
1928,757.01,757,130924120,130924120,1,,12h31m58.76s,187.994843,-35d33m16.03s,-35.554452,47.935,107.175,2458571.869,17.465513,3.935338,1064.029175,3.36033,50.910469,681.27356,9.0498,60.3418,5499,4.39962,1.02689,6/5/2019 19:57,12/17/2019 10:00
1929,758.01,758,131081852,131081852,1,FP,12h39m02.92s,189.76217,-31d59m32.16s,-31.992266,-19,-26.8,2458575.746,13.273822,6.745216,21531.45703,19.352316,147.684067,889.105225,9.957501,154.532,6072,4.29177,1.26126,6/5/2019 19:57,12/17/2019 10:00
1930,759.01,759,152147232,152147232,1,FP,11h19m38.27s,169.909474,-39d27m43.49s,-39.46208,-33.382,8.644,2458572.722,4.213316,3.115831,7230.943848,13.492417,1050.942993,1452.160156,11.6713,516.041,6107,4.11585,1.55429,6/5/2019 19:57,12/17/2019 10:00
1931,760.01,760,162362398,162362398,1,FP,11h17m39.45s,169.414385,-44d01m01.52s,-44.017088,-18.637,8.558,2458578.661,12.352053,6.158533,13945.03613,22.811674,657.116394,1291.309448,10.6171,651.263,7852,4.20409,1.79136,6/5/2019 19:57,12/17/2019 10:00
1932,761.01,761,165317334,165317334,1,,11h57m03.12s,179.262998,-38d06m17.26s,-38.104794,-111.607,-18.278,2458576.383,10.563348,2.799465,1887.822144,3.036282,24.019735,564.627197,10.9217,66.8154,4368,4.56706,0.712611,6/5/2019 19:57,12/17/2019 10:00
1933,762.01,762,178709444,178709444,1,,11h04m17.94s,166.074742,-47d49m17.39s,-47.821496,-159.157,-24.515,2458572.679,3.471635,1.373431,43087.32422,7.316022,13.769365,491.301666,13.6615,98.4458,3399,4.91468,0.335,6/5/2019 19:57,3/6/2020 12:00
1934,763.01,763,178819686,178819686,1,,12h57m52.34s,194.468098,-39d45m29.02s,-39.758061,-76.902,-84.817,2458572.103,5.604813,2.777366,741.264404,3.112288,323.454987,1081.616211,9.5275,95.1274,5767,4.34736,1.12859,6/5/2019 19:57,12/17/2019 10:00
1935,763.02,763,178819686,178819686,2,,12h57m52.34s,194.468098,-39d45m29.02s,-39.758061,-76.902,-84.817,2458572.969,12.27633,3.656382,976.269836,3.705119,113.711372,832.857544,9.5275,95.1274,5767,4.34736,1.12859,6/5/2019 19:57,12/17/2019 10:00
1936,764.01,764,181159386,181159386,1,FP,11h37m12.68s,174.302837,-38d18m25.89s,-38.307191,-6.075,2.292,2458574.583,5.631942,6.562652,14255.58984,18.847963,859.615601,1381.006836,11.1689,789.341,6632,4.20607,1.54173,6/5/2019 19:57,12/17/2019 10:00
1937,765.01,765,219401954,219401954,1,,05h12m39.65s,78.165188,-53d44m36.38s,-53.743438,17.488,32.329,2458570.226,0.861484,1.293669,286.708069,2.512038,10152.61523,2560.143066,9.647,168.781,5724.700195,3.82,1.45505,6/5/2019 19:57,12/17/2019 10:00
1938,766.01,766,219698950,219698950,1,KP,11h42m06.06s,175.52524,-23d21m17.44s,-23.354845,-20.357,-0.924,2458570.564,3.446514,2.448401,16541.93945,14.265214,579.934998,1251.597168,11.5122,283.971,5870,4.4,1.04,6/5/2019 19:57,12/17/2019 10:00
1939,767.01,767,229047362,229047362,1,KP,13h01m26.34s,195.359758,-27d31m20.02s,-27.522227,-29.268,-6.293,2458572.991,3.764873,2.759996,22257.11914,13.95182,357.012299,1108.640015,11.2175,211.416,5703,4.51085,0.92,6/5/2019 19:57,12/17/2019 10:00
1940,768.01,768,229811538,229811538,1,FP,13h14m32.55s,198.635626,-24d08m39.08s,-24.14419,-10.709,2.776,2458578.408,11.529391,4.95223,24406.72656,19.119576,155.17659,900.173645,12.2864,469.997,5956,4.31259,1.20711,6/5/2019 19:57,12/17/2019 10:00
1941,769.01,769,248075138,248075138,1,KP,12h51m55.49s,192.981203,-42d04m25.02s,-42.073617,-49.781,4.865,2458569.833,4.981511,2.860767,18068.86523,12.178036,179.551712,933.613525,11.3728,177.291,5315,4.51737,0.89,6/5/2019 19:57,12/17/2019 10:00
1942,770.01,770,248111245,248111245,1,KP,12h54m12.59s,193.55246,-46d35m15.78s,-46.587716,-13.593,0.545,2458573.479,4.636234,4.752872,9739.208008,17.54121,1243.696167,1514.601318,12.3335,816.988,6438,4.10962,1.74,6/5/2019 19:57,12/17/2019 10:00
1943,771.01,771,277634430,277634430,1,,10h56m27.33s,164.11389,-72d59m06.63s,-72.985174,39.475,-76.411,2458570.094,2.325931,1.181972,3392.43042,6.652669,82.641228,768.986877,12.0874,25.2788,3231,4.438,1,6/5/2019 19:57,12/17/2019 10:00
1944,772.01,772,286864983,286864983,1,,12h40m45.94s,190.191401,-21d52m22.02s,-21.872782,-29.764,-11.733,2458575.945,11.018485,3.475493,7344.975586,6.849081,48.252129,672.200562,10.8815,135.371,5184,4.57383,0.802401,6/5/2019 19:57,12/17/2019 10:00
1945,773.01,773,286865921,286865921,1,KP,12h40m36.47s,190.151956,-19d17m03.67s,-19.284353,-23.173,-12.865,2458573.614,4.97107,3.334891,11758.42383,11.55439,260.934143,1025.067505,11.5037,271.103,5510,4.44137,1.05,6/5/2019 19:57,12/17/2019 10:00
1946,774.01,774,294301883,294301883,1,KP,13h35m01.97s,203.758195,-17d30m12.59s,-17.503496,12.072,-3.837,2458573.615,4.465421,3.480424,17649.00781,14.831256,472.546661,1189.134399,11.3473,297.462,6070,4.4201,1.1,6/5/2019 19:57,12/17/2019 10:00
1947,775.01,775,304042899,304042899,1,,10h59m11.99s,164.799978,-59d14m02.29s,-59.23397,-24.478,19.54,2458573.797,12.441782,11.268489,7485.135254,17.462736,143.142807,882.190002,9.5369,220.953,6746,4.41572,1.2321,6/5/2019 19:57,3/19/2020 12:00
1948,776.01,776,306996324,306996324,1,,11h54m18.72s,178.577997,-37d33m12.09s,-37.553357,251.112,-145.059,2458572.604,15.655688,2.778095,1484.256958,2.157097,5.289175,386.78244,9.73597,27.1701,3806,4.73575,0.545,6/5/2019 19:57,7/29/2020 12:00
1949,776.02,776,306996324,306996324,2,,11h54m18.72s,178.577997,-37d33m12.09s,-37.553357,251.112,-145.059,2458571.415,8.243393,2.423729,1063.236572,1.787437,12.439687,478.985229,9.73597,27.1701,3806,4.73575,0.545,6/5/2019 19:57,7/29/2020 12:00
1950,777.01,777,334305570,334305570,1,,12h12m28.5s,183.118731,-49d00m27.86s,-49.00774,-8.827,-23.394,2458575.779,16.603554,4.703945,2581.758545,7.319194,208.683121,969.374451,9.3712,182.314,7199,4.3586,1.39198,6/5/2019 19:57,12/17/2019 10:00
1951,778.01,778,335630746,335630746,1,,13h17m20.12s,199.33385,-15d16m25.34s,-15.273705,-60.6,-26.012,2458569.448,4.633751,3.748072,7026.105957,16.043009,1642.757568,1623.727417,8.69009,161.743,6780,4.08247,1.81698,6/5/2019 19:57,6/10/2020 12:00
1952,779.01,779,374095457,374095457,1,,10h39m43.92s,159.933006,-48d59m48.07s,-48.996687,-14.916,10.537,2458543.831,0.783907,2.084731,1085.317383,3.997528,32530.30078,3741,8.2158,634.714,5780,4.438,1,6/5/2019 19:57,12/17/2019 10:00
1953,780.01,780,398943781,398943781,1,KP,12h42m28.51s,190.618803,-30d38m23.34s,-30.639818,14.9,11.889,2458569.854,3.0524,2.627965,21775.49414,12.895124,396.12146,1137.828613,10.7875,163.371,5545,4.52787,0.87,6/5/2019 19:57,12/17/2019 10:00
1954,781.01,781,413376180,413376180,1,KP,11h46m57.32s,176.738826,-22d33m46.84s,-22.56301,-46.424,-1.172,2458570.773,1.354148,2.030844,20960.55078,13.000676,1026.380249,1443.599854,12.7492,341.925,5227,4.47443,0.9,6/5/2019 19:57,12/17/2019 10:00
1955,782.01,782,429358906,429358906,1,,12h15m40.89s,183.920361,-18d54m37.22s,-18.910338,-163.72,-36.819,2458577.043,16.047203,1.709139,4333.163086,2.003358,1.455555,280.141144,12.2875,52.5122,3331,4.94964,0.301,6/5/2019 19:57,12/17/2019 10:00
1956,783.01,783,451645081,451645081,1,,11h28m37.35s,172.155637,-54d47m03.2s,-54.784223,-119.182,3.231,2458573.881,16.233587,1.863865,1328.035156,2.442991,16.388947,513.165588,9.9222,55.3043,4498.939941,4.5,0.680812,6/5/2019 19:57,12/17/2019 10:00
1957,784.01,784,460984940,460984940,1,,10h37m21.89s,159.341221,-63d39m20.49s,-63.655692,3.567,-154.911,2458570.225,2.796723,2.375959,416.271973,1.922705,572.485352,1247.558228,8.7537,64.5997,5849,4.5297,0.925099,6/5/2019 19:57,2/25/2020 12:01
1958,785.01,785,374829238,374829238,1,,05h53m20.95s,88.33729,-65d38m00.6s,-65.6335,-15.241,102.216,2458363.834,18.640884,32.145206,692.239502,3.306904,9.683552,449.912872,11.5026,65.5548,3783,4.438,1,5/24/2019 18:31,12/17/2019 10:00
1959,786.01,786,375059587,375059587,1,,06h40m25.01s,100.104215,-63d20m20.79s,-63.339108,7.75,32.109,2458326.824,12.669232,4.850103,273.08905,2.418672,163.122086,911.481689,9.8192,167.948,5853.799805,4.22099,1.41145,5/24/2019 18:31,12/17/2019 10:00
1960,787.01,787,350584963,350584963,1,,05h48m27.85s,87.116029,-56d00m14.83s,-56.004119,23.605,2.831,2458325.892,2.126437,2.429638,134.807358,1.491995,2079.77124,1722.358887,9.4799,180.291,6623,4.38359,1.25494,5/24/2019 18:31,12/17/2019 10:00
1961,788.01,788,349829627,349829627,1,,07h34m46.87s,113.695288,-61d14m24.24s,-61.240068,-31.077,-36.691,2458329.394,6.487305,1.885536,158.416565,3.550984,1096.452271,1467.63208,9.0255,184.204,4997,3.45154,2.8342,5/24/2019 18:31,3/19/2020 12:00
1962,789.01,789,300710077,300710077,1,,07h41m04.85s,115.270225,-71d18m13.55s,-71.303764,129.613,148.226,2458329.115,5.446722,1.582508,928.446045,1.151749,9.347788,445.96109,11.9802,43.407,3471,4.87707,0.373,5/24/2019 18:30,2/14/2020 12:00
1963,790.01,790,308994098,308994098,1,,08h13m35.47s,123.39778,-64d05m27.24s,-64.090901,-24.667,47.921,2458352.503,99.774467,10.524435,1702.296143,6.648669,21.103294,546.647461,8.9914,167.218,6988,4.25649,1.52746,5/24/2019 18:30,12/17/2019 10:00
1964,791.01,791,306472057,306472057,1,,07h53m44.34s,118.434757,-69d42m06.25s,-69.701736,-5.065,8.192,2458427.622,139.310745,12.009672,4817.612793,9.142083,8.131328,430.685364,10.7525,341.221,6572,4.35381,1.28786,5/24/2019 18:30,12/17/2019 10:00
1965,792.01,792,294780517,294780517,1,FP,04h44m58.98s,71.245764,-67d58m51.78s,-67.98105,-7.454,19.694,2458416.484,15.649897,1.352587,1979.355713,6.183615,30.631165,600.012939,11.7345,215.208,5107.97998,4.5443,0.835807,5/24/2019 18:30,12/17/2019 10:00
1966,793.01,793,300013921,300013921,1,,07h08m32.15s,107.133952,-68d22m07.6s,-68.368778,-0.395,25.382,2458362.368,163.987427,2.859115,2783.281738,5.464228,1.827295,296.532227,10.8578,144.067,5379,4.50461,0.894886,5/24/2019 18:30,12/17/2019 10:00
1967,794.01,794,299945285,299945285,1,,07h06m39.58s,106.664922,-71d26m48.58s,-71.446827,4.668,-17.561,2458392.581,52.391804,8.522582,468.861877,3.29652,40.875183,644.88855,10.0176,233.131,6270.009766,4.07467,1.43156,5/24/2019 18:30,12/17/2019 10:00
1968,795.01,795,278895705,278895705,1,,06h43m52.89s,100.970374,-55d38m20.4s,-55.639,0.674,12.737,2458328.595,8.760308,1.31654,401.571411,3.045067,314.631317,1074.163086,10.2477,216.257,6168.879883,4.24191,1.38499,5/24/2019 18:30,12/17/2019 10:00
1969,796.01,796,277099925,277099925,1,,05h35m56.77s,83.986551,-67d27m34.54s,-67.459594,1.43,0.65,2458325.953,0.808696,3.085349,999.529297,3.273008,3466.782227,1957.047607,10.721,9590.75,5780,4.438,1,5/24/2019 18:30,3/19/2020 12:00
1970,797.01,797,271596225,271596225,1,,07h14m15.14s,108.563086,-74d36m11.14s,-74.603095,83.35,-127.921,2458326.819,1.800809,1.171473,617.898987,1.268556,74.972466,750.490479,11.7144,56.1927,3704,4.77431,0.495,5/24/2019 18:30,2/14/2020 12:00
1971,797.02,797,271596225,271596225,2,,07h14m15.14s,108.563086,-74d36m11.14s,-74.603095,83.35,-127.921,2458327.412,4.140138,1.013268,774.279663,1.405931,24.708082,568.629639,11.7144,56.1927,3704,4.77431,0.495,5/24/2019 18:30,2/14/2020 12:00
1972,798.01,798,260640693,260640693,1,,06h31m16.92s,97.820494,-58d19m13.58s,-58.320438,23.531,58.968,2458358.451,95.244781,1.879098,5933.868652,9.332432,1.130966,263.015991,11.908,121.052,4270,4.57808,0.695669,5/24/2019 18:30,12/17/2019 10:00
1973,799.01,799,255685030,255685030,1,,06h33m52.59s,98.469125,-52d27m37.07s,-52.460296,26.549,33.568,2458439.507,5.544267,2.475099,515.18634,2.178872,219.025085,981.167603,10.5868,158.526,5643,4.48066,0.952931,5/24/2019 18:30,2/18/2020 12:00
1974,800.01,800,179308757,179308757,1,,05h19m03.82s,79.765915,-69d38m16.53s,-69.637926,1.856,0.651,2458354.966,0.965923,3.421828,2617.597412,5.464762,4329.44873,2068.844727,12.3323,7596.91,5780,4.138,1,5/24/2019 18:30,12/17/2019 10:00
1975,801.01,801,177258735,177258735,1,,06h48m53.21s,102.221691,-73d17m57.61s,-73.299335,-148.717,129.589,2458325.63,0.775697,1.268326,43.127846,1.112357,6965.121094,2329.978516,7.5412,71.3672,6283.390137,4.438,1.59093,5/24/2019 18:30,12/17/2019 10:00
1976,802.01,802,167303382,167303382,1,,06h31m56.57s,97.985715,-68d42m42.48s,-68.7118,-57.122,-449.845,2458327.4,3.693839,1.774083,86.921661,0.815358,270.126678,1033.97876,7.5209,28.1042,5235.779785,4.438,0.823062,5/24/2019 18:30,12/17/2019 10:00
1977,803.01,803,143526444,143526444,1,FP,08h22m34.81s,125.645029,-19d15m16.61s,-19.254613,-7.548,5.082,2458505.031,15.302253,7.03248,621.933716,10.634708,650.357727,1287.976196,9.3309,403.772,5370,3.32339,3.4819,5/24/2019 18:30,3/4/2020 12:58
1978,804.01,804,41227743,41227743.01,1,,06h06m04.75s,91.519783,-69d25m12.86s,-69.420238,-6.6,15.6,2458326.28,1.418474,5.272799,139.818329,1.620801,2634.931885,1827.309448,10.714,285.647,5988,4.30679,1.2216,5/24/2019 18:30,12/17/2019 10:00
